Record Indicator,Order Number,Transaction Time,Buy/Sell Indicator,Activity Type,Volume Disclosed,Volume Original,Limit Price,Trigger Price,Market Order Flag,Stop Loss Flag,IO Flag
RM,7761A29BAD6FF677F1EB8B984D938B65,2021-01-20 12:38:33.900222720,B,4,16,16,2955,0,N,N,N
RM,304282A984DD6DD0106626B6791EF3A2,2021-01-20 12:38:33.901229824,B,3,66,66,2950,0,N,N,N
RM,104666659F8715E58E41433298FC22AF,2021-01-20 12:38:33.901229824,S,1,64,64,2980,0,N,N,N
RM,7761A29BAD6FF677F1EB8B984D938B65,2021-01-20 12:38:33.901291008,B,4,16,16,2945,0,N,N,N
RM,84635EBFB275F3DF69075674CBE821B0,2021-01-20 12:38:33.901306112,S,4,15,15,2975,0,N,N,N
RM,104666659F8715E58E41433298FC22AF,2021-01-20 12:38:33.902236928,S,3,64,64,2980,0,N,N,N
RM,84635EBFB275F3DF69075674CBE821B0,2021-01-20 12:38:33.902297856,S,4,15,15,2985,0,N,N,N
RM,9C07D86EDE1EE511B176435C3FD9A745,2021-01-20 12:38:35.400100608,B,1,67,67,2950,0,N,N,N
RM,7761A29BAD6FF677F1EB8B984D938B65,2021-01-20 12:38:35.400176896,B,4,16,16,2955,0,N,N,N
RM,9C07D86EDE1EE511B176435C3FD9A745,2021-01-20 12:38:35.400253184,B,3,67,67,2950,0,N,N,N
RM,9D02B33DA00392054859EDED0A76C9CA,2021-01-20 12:38:35.400253184,S,1,65,65,2980,0,N,N,N
RM,7761A29BAD6FF677F1EB8B984D938B65,2021-01-20 12:38:35.400329472,B,4,16,16,2945,0,N,N,N
RM,84635EBFB275F3DF69075674CBE821B0,2021-01-20 12:38:35.400344832,S,4,15,15,2975,0,N,N,N
RM,9D02B33DA00392054859EDED0A76C9CA,2021-01-20 12:38:35.400390656,S,3,65,65,2980,0,N,N,N
RM,84635EBFB275F3DF69075674CBE821B0,2021-01-20 12:38:35.400466944,S,4,15,15,2985,0,N,N,N
RM,949E4166155E4452F830A2846FD93441,2021-01-20 12:38:36.900161792,B,1,69,69,2950,0,N,N,N
RM,7761A29BAD6FF677F1EB8B984D938B65,2021-01-20 12:38:36.900222720,B,4,16,16,2955,0,N,N,N
RM,949E4166155E4452F830A2846FD93441,2021-01-20 12:38:36.900405760,B,3,69,69,2950,0,N,N,N
RM,3323C20CCB7F124C8E5EB1B779070D12,2021-01-20 12:38:36.900405760,S,1,70,70,2980,0,N,N,N
RM,7761A29BAD6FF677F1EB8B984D938B65,2021-01-20 12:38:36.900497408,B,4,16,16,2945,0,N,N,N
RM,84635EBFB275F3DF69075674CBE821B0,2021-01-20 12:38:36.900512768,S,4,15,15,2975,0,N,N,N
RM,3323C20CCB7F124C8E5EB1B779070D12,2021-01-20 12:38:36.900558592,S,3,70,70,2980,0,N,N,N
RM,84635EBFB275F3DF69075674CBE821B0,2021-01-20 12:38:36.900634880,S,4,15,15,2985,0,N,N,N
RM,2B6AD2757E458AE314F0F4DDD322A376,2021-01-20 12:38:38.400131328,B,1,67,67,2950,0,N,N,N
RM,7761A29BAD6FF677F1EB8B984D938B65,2021-01-20 12:38:38.400207616,B,4,16,16,2955,0,N,N,N
RM,2B6AD2757E458AE314F0F4DDD322A376,2021-01-20 12:38:38.400283904,B,3,67,67,2950,0,N,N,N
RM,B4056C56B357D83651FB68F1DC314055,2021-01-20 12:38:38.400283904,S,1,63,63,2980,0,N,N,N
RM,7761A29BAD6FF677F1EB8B984D938B65,2021-01-20 12:38:38.400344832,B,4,16,16,2945,0,N,N,N
RM,84635EBFB275F3DF69075674CBE821B0,2021-01-20 12:38:38.400360192,S,4,15,15,2975,0,N,N,N
RM,B4056C56B357D83651FB68F1DC314055,2021-01-20 12:38:38.400421120,S,3,63,63,2980,0,N,N,N
RM,84635EBFB275F3DF69075674CBE821B0,2021-01-20 12:38:38.400497408,S,4,15,15,2985,0,N,N,N
RM,D34DC07E02DDF7E9A92A1B545C7A98F3,2021-01-20 12:38:39.900146432,B,1,65,65,2950,0,N,N,N
RM,7761A29BAD6FF677F1EB8B984D938B65,2021-01-20 12:38:39.900283904,B,4,16,16,2955,0,N,N,N
RM,D34DC07E02DDF7E9A92A1B545C7A98F3,2021-01-20 12:38:39.900390656,B,3,65,65,2950,0,N,N,N
RM,AA454FFA17EE482B41CF140DD6BDC1B3,2021-01-20 12:38:39.900390656,S,1,69,69,2980,0,N,N,N
RM,7761A29BAD6FF677F1EB8B984D938B65,2021-01-20 12:38:39.900482304,B,4,16,16,2945,0,N,N,N
RM,84635EBFB275F3DF69075674CBE821B0,2021-01-20 12:38:39.900512768,S,4,15,15,2975,0,N,N,N
RM,AA454FFA17EE482B41CF140DD6BDC1B3,2021-01-20 12:38:39.900543232,S,3,69,69,2980,0,N,N,N
RM,84635EBFB275F3DF69075674CBE821B0,2021-01-20 12:38:39.900619520,S,4,15,15,2985,0,N,N,N
RM,DC4E1C809B58C83306C409C17B1A1669,2021-01-20 12:38:41.400115968,B,1,63,63,2950,0,N,N,N
RM,7761A29BAD6FF677F1EB8B984D938B65,2021-01-20 12:38:41.400192256,B,4,16,16,2955,0,N,N,N
RM,C74F9E4C8EA0242438A109FACA8CB32E,2021-01-20 12:38:41.400299008,S,1,68,68,2980,0,N,N,N
RM,DC4E1C809B58C83306C409C17B1A1669,2021-01-20 12:38:41.400314368,B,3,63,63,2950,0,N,N,N
RM,7761A29BAD6FF677F1EB8B984D938B65,2021-01-20 12:38:41.400375296,B,4,16,16,2945,0,N,N,N
RM,84635EBFB275F3DF69075674CBE821B0,2021-01-20 12:38:41.400390656,S,4,15,15,2975,0,N,N,N
RM,C74F9E4C8EA0242438A109FACA8CB32E,2021-01-20 12:38:41.400436480,S,3,68,68,2980,0,N,N,N
RM,84635EBFB275F3DF69075674CBE821B0,2021-01-20 12:38:41.400512768,S,4,15,15,2985,0,N,N,N
RM,360669824F396B69450E62755E207CCD,2021-01-20 12:38:42.900070144,B,1,68,68,2950,0,N,N,N
RM,7761A29BAD6FF677F1EB8B984D938B65,2021-01-20 12:38:42.900131328,B,4,16,16,2955,0,N,N,N
RM,360669824F396B69450E62755E207CCD,2021-01-20 12:38:42.900207616,B,3,68,68,2950,0,N,N,N
RM,FBD5340BC7573700707BFD3944C7B5A4,2021-01-20 12:38:42.900222720,S,1,66,66,2980,0,N,N,N
RM,7761A29BAD6FF677F1EB8B984D938B65,2021-01-20 12:38:42.900283904,B,4,16,16,2945,0,N,N,N
RM,84635EBFB275F3DF69075674CBE821B0,2021-01-20 12:38:42.900299008,S,4,15,15,2975,0,N,N,N
RM,FBD5340BC7573700707BFD3944C7B5A4,2021-01-20 12:38:42.900344832,S,3,66,66,2980,0,N,N,N
RM,84635EBFB275F3DF69075674CBE821B0,2021-01-20 12:38:42.900421120,S,4,15,15,2985,0,N,N,N
RM,4154208FA7682EEA5398C34A20CB5DF4,2021-01-20 12:38:44.400085504,B,1,69,69,2950,0,N,N,N
RM,7761A29BAD6FF677F1EB8B984D938B65,2021-01-20 12:38:44.400176896,B,4,16,16,2955,0,N,N,N
RM,4154208FA7682EEA5398C34A20CB5DF4,2021-01-20 12:38:44.400238080,B,3,69,69,2950,0,N,N,N
RM,AF50423BE596344B7DCDB047E702BEE5,2021-01-20 12:38:44.400253184,S,1,65,65,2980,0,N,N,N
RM,7761A29BAD6FF677F1EB8B984D938B65,2021-01-20 12:38:44.400329472,B,4,16,16,2945,0,N,N,N
RM,84635EBFB275F3DF69075674CBE821B0,2021-01-20 12:38:44.400405760,S,4,15,15,2975,0,N,N,N
RM,AF50423BE596344B7DCDB047E702BEE5,2021-01-20 12:38:44.400451584,S,3,65,65,2980,0,N,N,N
RM,84635EBFB275F3DF69075674CBE821B0,2021-01-20 12:38:44.400512768,S,4,15,15,2985,0,N,N,N
RM,3957D579EB7DF0C971492D25F225707C,2021-01-20 12:38:45.900146432,B,1,64,64,2950,0,N,N,N
RM,7761A29BAD6FF677F1EB8B984D938B65,2021-01-20 12:38:45.900222720,B,4,16,16,2955,0,N,N,N
RM,3957D579EB7DF0C971492D25F225707C,2021-01-20 12:38:45.900283904,B,3,64,64,2950,0,N,N,N
RM,0D822C4576BC75EBBE963B406124B817,2021-01-20 12:38:45.900299008,S,1,66,66,2980,0,N,N,N
RM,7761A29BAD6FF677F1EB8B984D938B65,2021-01-20 12:38:45.900360192,B,4,16,16,2945,0,N,N,N
RM,84635EBFB275F3DF69075674CBE821B0,2021-01-20 12:38:45.900375296,S,4,15,15,2975,0,N,N,N
RM,0D822C4576BC75EBBE963B406124B817,2021-01-20 12:38:45.900436480,S,3,66,66,2980,0,N,N,N
RM,84635EBFB275F3DF69075674CBE821B0,2021-01-20 12:38:45.900497408,S,4,15,15,2985,0,N,N,N
RM,67F5EC690A654542A4E498654939BEE3,2021-01-20 12:38:47.400146432,B,1,66,66,2950,0,N,N,N
RM,7761A29BAD6FF677F1EB8B984D938B65,2021-01-20 12:38:47.400222720,B,4,16,16,2955,0,N,N,N
RM,67F5EC690A654542A4E498654939BEE3,2021-01-20 12:38:47.400527872,B,3,66,66,2950,0,N,N,N
RM,D527AB1753DE62ED63AF33EA1A6A1F21,2021-01-20 12:38:47.400466944,S,1,65,65,2980,0,N,N,N
RM,7761A29BAD6FF677F1EB8B984D938B65,2021-01-20 12:38:47.400573696,B,4,16,16,2945,0,N,N,N
RM,84635EBFB275F3DF69075674CBE821B0,2021-01-20 12:38:47.400589056,S,4,15,15,2975,0,N,N,N
RM,D527AB1753DE62ED63AF33EA1A6A1F21,2021-01-20 12:38:47.400741632,S,3,65,65,2980,0,N,N,N
RM,84635EBFB275F3DF69075674CBE821B0,2021-01-20 12:38:47.400787456,S,4,15,15,2985,0,N,N,N
RM,CB2FB570F880ABE75C2DA2BFD6CFC008,2021-01-20 12:38:48.900131328,B,1,63,63,2950,0,N,N,N
RM,7761A29BAD6FF677F1EB8B984D938B65,2021-01-20 12:38:48.900207616,B,4,16,16,2955,0,N,N,N
RM,CB2FB570F880ABE75C2DA2BFD6CFC008,2021-01-20 12:38:48.900283904,B,3,63,63,2950,0,N,N,N
RM,5B1574530E461FA1A3ACF38E9524EDF9,2021-01-20 12:38:48.900283904,S,1,68,68,2980,0,N,N,N
RM,7761A29BAD6FF677F1EB8B984D938B65,2021-01-20 12:38:48.900344832,B,4,16,16,2945,0,N,N,N
RM,84635EBFB275F3DF69075674CBE821B0,2021-01-20 12:38:48.900360192,S,4,15,15,2975,0,N,N,N
RM,5B1574530E461FA1A3ACF38E9524EDF9,2021-01-20 12:38:48.900421120,S,3,68,68,2980,0,N,N,N
RM,84635EBFB275F3DF69075674CBE821B0,2021-01-20 12:38:48.900527872,S,4,15,15,2985,0,N,N,N
RM,2E912CDC8FD9448EE4617038D3389E2A,2021-01-20 12:38:50.400131328,B,1,69,69,2950,0,N,N,N
RM,7761A29BAD6FF677F1EB8B984D938B65,2021-01-20 12:38:50.400207616,B,4,16,16,2955,0,N,N,N
RM,2E912CDC8FD9448EE4617038D3389E2A,2021-01-20 12:38:50.400283904,B,3,69,69,2950,0,N,N,N
RM,1FE5B1A534BC60B7441A8397E3048670,2021-01-20 12:38:50.400283904,S,1,66,66,2980,0,N,N,N
RM,7761A29BAD6FF677F1EB8B984D938B65,2021-01-20 12:38:50.400344832,B,4,16,16,2945,0,N,N,N
RM,84635EBFB275F3DF69075674CBE821B0,2021-01-20 12:38:50.400360192,S,4,15,15,2975,0,N,N,N
RM,1FE5B1A534BC60B7441A8397E3048670,2021-01-20 12:38:50.400421120,S,3,66,66,2980,0,N,N,N
RM,84635EBFB275F3DF69075674CBE821B0,2021-01-20 12:38:50.400497408,S,4,15,15,2985,0,N,N,N
RM,16300F45D7B858182D8AF3F7D94351B1,2021-01-20 12:38:51.900070144,B,1,69,69,2950,0,N,N,N
RM,7761A29BAD6FF677F1EB8B984D938B65,2021-01-20 12:38:51.900146432,B,4,16,16,2955,0,N,N,N
RM,16300F45D7B858182D8AF3F7D94351B1,2021-01-20 12:38:51.900222720,B,3,69,69,2950,0,N,N,N
RM,27C0A6C5EAE11FE6A3BCAAF3696626CC,2021-01-20 12:38:51.900222720,S,1,63,63,2980,0,N,N,N
RM,7761A29BAD6FF677F1EB8B984D938B65,2021-01-20 12:38:51.900283904,B,4,16,16,2945,0,N,N,N
RM,84635EBFB275F3DF69075674CBE821B0,2021-01-20 12:38:51.900299008,S,4,15,15,2975,0,N,N,N
RM,27C0A6C5EAE11FE6A3BCAAF3696626CC,2021-01-20 12:38:51.900360192,S,3,63,63,2980,0,N,N,N
RM,84635EBFB275F3DF69075674CBE821B0,2021-01-20 12:38:51.900421120,S,4,15,15,2985,0,N,N,N
RM,C8071CEC156AE9EA62C055560C6B9568,2021-01-20 12:38:53.400070144,B,1,66,66,2950,0,N,N,N
RM,7761A29BAD6FF677F1EB8B984D938B65,2021-01-20 12:38:53.400161792,B,4,16,16,2955,0,N,N,N
RM,C8071CEC156AE9EA62C055560C6B9568,2021-01-20 12:38:53.400222720,B,3,66,66,2950,0,N,N,N
RM,AB8297C11817536D84BBE0E4F1DA9765,2021-01-20 12:38:53.400238080,S,1,64,64,2980,0,N,N,N
RM,7761A29BAD6FF677F1EB8B984D938B65,2021-01-20 12:38:53.400299008,B,4,16,16,2945,0,N,N,N
RM,84635EBFB275F3DF69075674CBE821B0,2021-01-20 12:38:53.400314368,S,4,15,15,2975,0,N,N,N
RM,AB8297C11817536D84BBE0E4F1DA9765,2021-01-20 12:38:53.400436480,S,3,64,64,2980,0,N,N,N
RM,84635EBFB275F3DF69075674CBE821B0,2021-01-20 12:38:53.400497408,S,4,15,15,2985,0,N,N,N
RM,666D8DFBCFE7E3A453E6FAA0A5EC068C,2021-01-20 12:38:54.900146432,B,1,64,64,2950,0,N,N,N
RM,7761A29BAD6FF677F1EB8B984D938B65,2021-01-20 12:38:54.900207616,B,4,16,16,2955,0,N,N,N
RM,666D8DFBCFE7E3A453E6FAA0A5EC068C,2021-01-20 12:38:54.900283904,B,3,64,64,2950,0,N,N,N
RM,50CCCB46F55313DFCC94964EEDF9EF74,2021-01-20 12:38:54.900299008,S,1,66,66,2980,0,N,N,N
RM,7761A29BAD6FF677F1EB8B984D938B65,2021-01-20 12:38:54.900360192,B,4,16,16,2945,0,N,N,N
RM,84635EBFB275F3DF69075674CBE821B0,2021-01-20 12:38:54.900375296,S,4,15,15,2975,0,N,N,N
RM,50CCCB46F55313DFCC94964EEDF9EF74,2021-01-20 12:38:54.900436480,S,3,66,66,2980,0,N,N,N
RM,84635EBFB275F3DF69075674CBE821B0,2021-01-20 12:38:54.900497408,S,4,15,15,2985,0,N,N,N
RM,7D585F08362B37168102BEDC877FF1B1,2021-01-20 12:38:56.400161792,B,1,65,65,2950,0,N,N,N
RM,7761A29BAD6FF677F1EB8B984D938B65,2021-01-20 12:38:56.400253184,B,4,16,16,2955,0,N,N,N
RM,7D585F08362B37168102BEDC877FF1B1,2021-01-20 12:38:56.400451584,B,3,65,65,2950,0,N,N,N
RM,E65898050F870D07117DE088FAA5D0F5,2021-01-20 12:38:56.400451584,S,1,64,64,2980,0,N,N,N
RM,7761A29BAD6FF677F1EB8B984D938B65,2021-01-20 12:38:56.400512768,B,4,16,16,2945,0,N,N,N
RM,84635EBFB275F3DF69075674CBE821B0,2021-01-20 12:38:56.400527872,S,4,15,15,2975,0,N,N,N
RM,E65898050F870D07117DE088FAA5D0F5,2021-01-20 12:38:56.400604160,S,3,64,64,2980,0,N,N,N
RM,84635EBFB275F3DF69075674CBE821B0,2021-01-20 12:38:56.400665344,S,4,15,15,2985,0,N,N,N
RM,7C36A0D5B713E7DFC000858DEAA2E0CC,2021-01-20 12:38:57.900146432,B,1,69,69,2950,0,N,N,N
RM,7761A29BAD6FF677F1EB8B984D938B65,2021-01-20 12:38:57.900222720,B,4,16,16,2955,0,N,N,N
RM,8066302CB2D1BD141AFFEF658ABCE98D,2021-01-20 12:38:57.900329472,S,1,64,64,2980,0,N,N,N
RM,7C36A0D5B713E7DFC000858DEAA2E0CC,2021-01-20 12:38:57.900344832,B,3,69,69,2950,0,N,N,N
RM,84635EBFB275F3DF69075674CBE821B0,2021-01-20 12:38:57.900390656,S,4,15,15,2975,0,N,N,N
RM,7761A29BAD6FF677F1EB8B984D938B65,2021-01-20 12:38:57.900405760,B,4,16,16,2945,0,N,N,N
RM,8066302CB2D1BD141AFFEF658ABCE98D,2021-01-20 12:38:57.900466944,S,3,64,64,2980,0,N,N,N
RM,84635EBFB275F3DF69075674CBE821B0,2021-01-20 12:38:57.900527872,S,4,15,15,2985,0,N,N,N
RM,EB0D1F88A81360DEF02F7F702C8CE564,2021-01-20 12:38:59.400146432,B,1,69,69,2950,0,N,N,N
RM,7761A29BAD6FF677F1EB8B984D938B65,2021-01-20 12:38:59.400512768,B,4,16,16,2955,0,N,N,N
RM,EB0D1F88A81360DEF02F7F702C8CE564,2021-01-20 12:38:59.400604160,B,3,69,69,2950,0,N,N,N
RM,3141546C2ED16A1E85D865287F50AED9,2021-01-20 12:38:59.400466944,S,1,63,63,2980,0,N,N,N
RM,7761A29BAD6FF677F1EB8B984D938B65,2021-01-20 12:38:59.400634880,B,4,16,16,2945,0,N,N,N
RM,84635EBFB275F3DF69075674CBE821B0,2021-01-20 12:38:59.400649984,S,4,15,15,2975,0,N,N,N
RM,3141546C2ED16A1E85D865287F50AED9,2021-01-20 12:38:59.400894208,S,3,63,63,2980,0,N,N,N
RM,84635EBFB275F3DF69075674CBE821B0,2021-01-20 12:38:59.400955136,S,4,15,15,2985,0,N,N,N
RM,B381E9511F150F78AC41D775616A8D26,2021-01-20 12:39:00.900131328,B,1,67,67,2950,0,N,N,N
RM,7761A29BAD6FF677F1EB8B984D938B65,2021-01-20 12:39:00.900192256,B,4,16,16,2955,0,N,N,N
RM,B381E9511F150F78AC41D775616A8D26,2021-01-20 12:39:00.900344832,B,3,67,67,2950,0,N,N,N
RM,E72B367D60C743476DBD709A003D5586,2021-01-20 12:39:00.900344832,S,1,69,69,2980,0,N,N,N
RM,7761A29BAD6FF677F1EB8B984D938B65,2021-01-20 12:39:00.900405760,B,4,16,16,2945,0,N,N,N
RM,84635EBFB275F3DF69075674CBE821B0,2021-01-20 12:39:00.900421120,S,4,15,15,2975,0,N,N,N
RM,E72B367D60C743476DBD709A003D5586,2021-01-20 12:39:00.900512768,S,3,69,69,2980,0,N,N,N
RM,84635EBFB275F3DF69075674CBE821B0,2021-01-20 12:39:00.900589056,S,4,15,15,2985,0,N,N,N
RM,D815711ED42350DB7E0AB5083A4F2A11,2021-01-20 12:39:02.400100608,B,1,64,64,2950,0,N,N,N
RM,7761A29BAD6FF677F1EB8B984D938B65,2021-01-20 12:39:02.400314368,B,4,16,16,2955,0,N,N,N
RM,D815711ED42350DB7E0AB5083A4F2A11,2021-01-20 12:39:02.400344832,B,3,64,64,2950,0,N,N,N
RM,D40253EA6CE0241BAF8F9341614320B2,2021-01-20 12:39:02.400283904,S,1,68,68,2980,0,N,N,N
RM,7761A29BAD6FF677F1EB8B984D938B65,2021-01-20 12:39:02.400375296,B,4,16,16,2945,0,N,N,N
RM,84635EBFB275F3DF69075674CBE821B0,2021-01-20 12:39:02.400390656,S,4,15,15,2975,0,N,N,N
RM,D40253EA6CE0241BAF8F9341614320B2,2021-01-20 12:39:02.400451584,S,3,68,68,2980,0,N,N,N
RM,84635EBFB275F3DF69075674CBE821B0,2021-01-20 12:39:02.400512768,S,4,15,15,2985,0,N,N,N
RM,1034091A3573AD1508268E1344AE690C,2021-01-20 12:39:03.900146432,B,1,64,64,2950,0,N,N,N
RM,7761A29BAD6FF677F1EB8B984D938B65,2021-01-20 12:39:03.900238080,B,4,16,16,2955,0,N,N,N
RM,1034091A3573AD1508268E1344AE690C,2021-01-20 12:39:03.900390656,B,3,64,64,2950,0,N,N,N
RM,63EBBB877B87E64630DE341631339992,2021-01-20 12:39:03.900405760,S,1,65,65,2980,0,N,N,N
RM,7761A29BAD6FF677F1EB8B984D938B65,2021-01-20 12:39:03.900466944,B,4,16,16,2945,0,N,N,N
RM,84635EBFB275F3DF69075674CBE821B0,2021-01-20 12:39:03.900482304,S,4,15,15,2975,0,N,N,N
RM,63EBBB877B87E64630DE341631339992,2021-01-20 12:39:03.900558592,S,3,65,65,2980,0,N,N,N
RM,84635EBFB275F3DF69075674CBE821B0,2021-01-20 12:39:03.900619520,S,4,15,15,2985,0,N,N,N
RM,18A2A44D2F3B933383E9780A119A2245,2021-01-20 12:39:05.400131328,B,1,66,66,2950,0,N,N,N
RM,7761A29BAD6FF677F1EB8B984D938B65,2021-01-20 12:39:05.400207616,B,4,16,16,2955,0,N,N,N
RM,18A2A44D2F3B933383E9780A119A2245,2021-01-20 12:39:05.400299008,B,3,66,66,2950,0,N,N,N
RM,BCD48B7611D19D88EEB41A0FF853BBE9,2021-01-20 12:39:05.400299008,S,1,66,66,2980,0,N,N,N
RM,7761A29BAD6FF677F1EB8B984D938B65,2021-01-20 12:39:05.400360192,B,4,16,16,2945,0,N,N,N
RM,84635EBFB275F3DF69075674CBE821B0,2021-01-20 12:39:05.400375296,S,4,15,15,2975,0,N,N,N
RM,BCD48B7611D19D88EEB41A0FF853BBE9,2021-01-20 12:39:05.400497408,S,3,66,66,2980,0,N,N,N
RM,84635EBFB275F3DF69075674CBE821B0,2021-01-20 12:39:05.400573696,S,4,15,15,2985,0,N,N,N
RM,2498D231D2340B65F62EA086A3977599,2021-01-20 12:39:06.900161792,B,1,69,69,2950,0,N,N,N
RM,7761A29BAD6FF677F1EB8B984D938B65,2021-01-20 12:39:06.900222720,B,4,16,16,2955,0,N,N,N
RM,2498D231D2340B65F62EA086A3977599,2021-01-20 12:39:06.900329472,B,3,69,69,2950,0,N,N,N
RM,0C71EDCE15675330F120ECD3F06D04AA,2021-01-20 12:39:06.900344832,S,1,70,70,2980,0,N,N,N
RM,7761A29BAD6FF677F1EB8B984D938B65,2021-01-20 12:39:06.900390656,B,4,16,16,2945,0,N,N,N
RM,84635EBFB275F3DF69075674CBE821B0,2021-01-20 12:39:06.900421120,S,4,15,15,2975,0,N,N,N
RM,0C71EDCE15675330F120ECD3F06D04AA,2021-01-20 12:39:06.900558592,S,3,70,70,2980,0,N,N,N
RM,84635EBFB275F3DF69075674CBE821B0,2021-01-20 12:39:06.900619520,S,4,15,15,2985,0,N,N,N
RM,D9EB6DAB3CD45FDD306A26856C7FCD57,2021-01-20 12:39:08.400146432,B,1,65,65,2950,0,N,N,N
RM,7761A29BAD6FF677F1EB8B984D938B65,2021-01-20 12:39:08.400222720,B,4,16,16,2955,0,N,N,N
RM,D9EB6DAB3CD45FDD306A26856C7FCD57,2021-01-20 12:39:08.400299008,B,3,65,65,2950,0,N,N,N
RM,DDE7270F57BAA0673F6628327D351C37,2021-01-20 12:39:08.400299008,S,1,69,69,2980,0,N,N,N
RM,7761A29BAD6FF677F1EB8B984D938B65,2021-01-20 12:39:08.400360192,B,4,16,16,2945,0,N,N,N
RM,84635EBFB275F3DF69075674CBE821B0,2021-01-20 12:39:08.400375296,S,4,15,15,2975,0,N,N,N
RM,DDE7270F57BAA0673F6628327D351C37,2021-01-20 12:39:08.400436480,S,3,69,69,2980,0,N,N,N
RM,84635EBFB275F3DF69075674CBE821B0,2021-01-20 12:39:08.400497408,S,4,15,15,2985,0,N,N,N
RM,5ED68A87B95E46FBE69956F359308A79,2021-01-20 12:39:09.900115968,B,1,70,70,2950,0,N,N,N
RM,7761A29BAD6FF677F1EB8B984D938B65,2021-01-20 12:39:09.900192256,B,4,16,16,2955,0,N,N,N
RM,5ED68A87B95E46FBE69956F359308A79,2021-01-20 12:39:09.900268544,B,3,70,70,2950,0,N,N,N
RM,027E74DF5BC27AA03F91A2041349ED8A,2021-01-20 12:39:09.900268544,S,1,68,68,2980,0,N,N,N
RM,7761A29BAD6FF677F1EB8B984D938B65,2021-01-20 12:39:09.900329472,B,4,16,16,2945,0,N,N,N
RM,84635EBFB275F3DF69075674CBE821B0,2021-01-20 12:39:09.900344832,S,4,15,15,2975,0,N,N,N
RM,027E74DF5BC27AA03F91A2041349ED8A,2021-01-20 12:39:09.900405760,S,3,68,68,2980,0,N,N,N
RM,84635EBFB275F3DF69075674CBE821B0,2021-01-20 12:39:09.900466944,S,4,15,15,2985,0,N,N,N
RM,C3C6C02B725E25EAF5A8286AD9B96A1B,2021-01-20 12:39:11.400146432,B,1,65,65,2950,0,N,N,N
RM,7761A29BAD6FF677F1EB8B984D938B65,2021-01-20 12:39:11.401779200,B,4,16,16,2955,0,N,N,N
RM,C3C6C02B725E25EAF5A8286AD9B96A1B,2021-01-20 12:39:11.408660992,B,3,65,65,2950,0,N,N,N
RM,7761A29BAD6FF677F1EB8B984D938B65,2021-01-20 12:39:11.408676096,B,4,16,16,2945,0,N,N,N
RM,C83920E9A27194994AC9AE9793CA1894,2021-01-20 12:39:12.900146432,B,1,63,63,2950,0,N,N,N
RM,7761A29BAD6FF677F1EB8B984D938B65,2021-01-20 12:39:12.900238080,B,4,16,16,2955,0,N,N,N
RM,C83920E9A27194994AC9AE9793CA1894,2021-01-20 12:39:12.900375296,B,3,63,63,2950,0,N,N,N
RM,7761A29BAD6FF677F1EB8B984D938B65,2021-01-20 12:39:12.900451584,B,4,16,16,2945,0,N,N,N
RM,6A4B35821F6279BD83493027207EEB7D,2021-01-20 12:39:14.400146432,B,1,70,70,2950,0,N,N,N
RM,7761A29BAD6FF677F1EB8B984D938B65,2021-01-20 12:39:14.400207616,B,4,16,16,2955,0,N,N,N
RM,6A4B35821F6279BD83493027207EEB7D,2021-01-20 12:39:14.400283904,B,3,70,70,2950,0,N,N,N
RM,E84E44ABB8AAB760CEA5BB1F19071454,2021-01-20 12:39:14.400299008,S,1,64,64,2980,0,N,N,N
RM,7761A29BAD6FF677F1EB8B984D938B65,2021-01-20 12:39:14.400360192,B,4,16,16,2945,0,N,N,N
RM,84635EBFB275F3DF69075674CBE821B0,2021-01-20 12:39:14.400375296,S,4,15,15,2975,0,N,N,N
RM,E84E44ABB8AAB760CEA5BB1F19071454,2021-01-20 12:39:14.400451584,S,3,64,64,2980,0,N,N,N
RM,84635EBFB275F3DF69075674CBE821B0,2021-01-20 12:39:14.400512768,S,4,15,15,2985,0,N,N,N
RM,4680CD1382CD0E45A5E6AD8E2E99092F,2021-01-20 12:39:15.900146432,B,1,70,70,2950,0,N,N,N
RM,7761A29BAD6FF677F1EB8B984D938B65,2021-01-20 12:39:15.900222720,B,4,16,16,2955,0,N,N,N
RM,4680CD1382CD0E45A5E6AD8E2E99092F,2021-01-20 12:39:15.900405760,B,3,70,70,2950,0,N,N,N
RM,FBD379C5060BDEC81B3CA82A84FB0472,2021-01-20 12:39:15.900421120,S,1,70,70,2980,0,N,N,N
RM,7761A29BAD6FF677F1EB8B984D938B65,2021-01-20 12:39:15.900482304,B,4,16,16,2945,0,N,N,N
RM,84635EBFB275F3DF69075674CBE821B0,2021-01-20 12:39:15.900497408,S,4,15,15,2975,0,N,N,N
RM,FBD379C5060BDEC81B3CA82A84FB0472,2021-01-20 12:39:15.900619520,S,3,70,70,2980,0,N,N,N
RM,84635EBFB275F3DF69075674CBE821B0,2021-01-20 12:39:15.900680448,S,4,15,15,2985,0,N,N,N
RM,4F14B3B6D8D58CE3F1BEA6016BD904C6,2021-01-20 12:39:17.400146432,B,1,63,63,2950,0,N,N,N
RM,7761A29BAD6FF677F1EB8B984D938B65,2021-01-20 12:39:17.400222720,B,4,16,16,2955,0,N,N,N
RM,4F14B3B6D8D58CE3F1BEA6016BD904C6,2021-01-20 12:39:17.400283904,B,3,63,63,2950,0,N,N,N
RM,E6119FC5499E25E0E94FA5C1FBB96D62,2021-01-20 12:39:17.400299008,S,1,68,68,2980,0,N,N,N
