Record Indicator,Order Number,Transaction Time,Buy/Sell Indicator,Activity Type,Volume Disclosed,Volume Original,Limit Price,Trigger Price,Market Order Flag,Stop Loss Flag,IO Flag
RM,8D4855680E1580AA494216C43D92A5C3,2021-01-20 09:55:30.491668736,B,4,0,5,19315,0,N,N,N
RM,8A54D39767328172BD8A398AA7F5C067,2021-01-20 09:55:30.491745024,B,3,48,48,19310,0,N,N,N
RM,8D4855680E1580AA494216C43D92A5C3,2021-01-20 09:55:30.531295744,B,4,0,5,19305,0,N,N,N
RM,B36AB11862191DD4636094F85C9EA3F6,2021-01-20 09:55:31.785110528,B,1,51,51,19310,0,N,N,N
RM,8D4855680E1580AA494216C43D92A5C3,2021-01-20 09:55:31.861617920,B,4,0,5,19315,0,N,N,N
RM,B36AB11862191DD4636094F85C9EA3F6,2021-01-20 09:55:31.861709568,B,3,51,51,19310,0,N,N,N
RM,8D4855680E1580AA494216C43D92A5C3,2021-01-20 09:55:31.862533632,B,4,0,5,19305,0,N,N,N
RM,F28DC3E74A26589F6B551B0B660A29A5,2021-01-20 09:55:34.785110528,B,1,49,49,19310,0,N,N,N
RM,8D4855680E1580AA494216C43D92A5C3,2021-01-20 09:55:34.876480000,B,4,0,5,19315,0,N,N,N
RM,F28DC3E74A26589F6B551B0B660A29A5,2021-01-20 09:55:34.876571648,B,3,49,49,19310,0,N,N,N
RM,8D4855680E1580AA494216C43D92A5C3,2021-01-20 09:55:34.877426176,B,4,0,5,19305,0,N,N,N
RM,2EF0A7450AD6C63267299F16DD2228CB,2021-01-20 09:57:23.535079936,B,1,51,51,19310,0,N,N,N
RM,8D4855680E1580AA494216C43D92A5C3,2021-01-20 09:57:23.535171584,B,4,0,5,19315,0,N,N,N
RM,2EF0A7450AD6C63267299F16DD2228CB,2021-01-20 09:57:23.535247872,B,3,51,51,19310,0,N,N,N
RM,8D4855680E1580AA494216C43D92A5C3,2021-01-20 09:57:23.535339264,B,4,0,5,19305,0,N,N,N
RM,272AAC6CC42D62DCAD6AA808BB42325A,2021-01-20 09:57:41.535095296,B,1,49,49,19310,0,N,N,N
RM,8D4855680E1580AA494216C43D92A5C3,2021-01-20 09:57:41.535186688,B,4,0,5,19315,0,N,N,N
RM,272AAC6CC42D62DCAD6AA808BB42325A,2021-01-20 09:57:41.535385088,B,3,49,49,19310,0,N,N,N
RM,8D4855680E1580AA494216C43D92A5C3,2021-01-20 09:57:41.535461376,B,4,0,5,19305,0,N,N,N
RM,875662ED1132340F48BF1C997F9931CC,2021-01-20 09:57:43.035095296,B,1,47,47,19310,0,N,N,N
RM,8D4855680E1580AA494216C43D92A5C3,2021-01-20 09:57:43.035186688,B,4,0,5,19315,0,N,N,N
RM,875662ED1132340F48BF1C997F9931CC,2021-01-20 09:57:43.035262976,B,3,47,47,19310,0,N,N,N
RM,8D4855680E1580AA494216C43D92A5C3,2021-01-20 09:57:43.035354624,B,4,0,5,19305,0,N,N,N
RM,D7C578CD72BF3EA1317E9B3A629F4BF4,2021-01-20 09:57:44.535079936,B,1,50,50,19310,0,N,N,N
RM,8D4855680E1580AA494216C43D92A5C3,2021-01-20 09:57:44.535202048,B,4,0,5,19315,0,N,N,N
RM,D7C578CD72BF3EA1317E9B3A629F4BF4,2021-01-20 09:57:44.536224256,B,3,50,50,19310,0,N,N,N
RM,8D4855680E1580AA494216C43D92A5C3,2021-01-20 09:57:44.536315904,B,4,0,5,19305,0,N,N,N
RM,D6999AABAC93276CB3443572DD834281,2021-01-20 09:57:46.035095296,B,1,51,51,19310,0,N,N,N
RM,8D4855680E1580AA494216C43D92A5C3,2021-01-20 09:57:46.035202048,B,4,0,5,19315,0,N,N,N
RM,D6999AABAC93276CB3443572DD834281,2021-01-20 09:57:46.035278336,B,3,51,51,19310,0,N,N,N
RM,8D4855680E1580AA494216C43D92A5C3,2021-01-20 09:57:46.035354624,B,4,0,5,19305,0,N,N,N
RM,D1ED4B142337338FBD715DDC1121820D,2021-01-20 09:57:47.535079936,B,1,52,52,19310,0,N,N,N
RM,8D4855680E1580AA494216C43D92A5C3,2021-01-20 09:57:47.535186688,B,4,0,5,19315,0,N,N,N
RM,D1ED4B142337338FBD715DDC1121820D,2021-01-20 09:57:47.535262976,B,3,52,52,19310,0,N,N,N
RM,8D4855680E1580AA494216C43D92A5C3,2021-01-20 09:57:47.535339264,B,4,0,5,19305,0,N,N,N
RM,B3764DB4A67C98D7B891C29497F0E504,2021-01-20 09:58:01.785125632,B,1,48,48,19310,0,N,N,N
RM,8D4855680E1580AA494216C43D92A5C3,2021-01-20 09:58:01.785217280,B,4,0,5,19315,0,N,N,N
RM,B3764DB4A67C98D7B891C29497F0E504,2021-01-20 09:58:01.785293568,B,3,48,48,19310,0,N,N,N
RM,8D4855680E1580AA494216C43D92A5C3,2021-01-20 09:58:01.785385216,B,4,0,5,19305,0,N,N,N
RM,609CE60D8D0725134C9AC0A4280E7318,2021-01-20 09:58:05.535079936,B,1,50,50,19310,0,N,N,N
RM,8D4855680E1580AA494216C43D92A5C3,2021-01-20 09:58:05.535186688,B,4,0,5,19315,0,N,N,N
RM,609CE60D8D0725134C9AC0A4280E7318,2021-01-20 09:58:05.535247872,B,3,50,50,19310,0,N,N,N
RM,8D4855680E1580AA494216C43D92A5C3,2021-01-20 09:58:05.535339264,B,4,0,5,19305,0,N,N,N
RM,0869A0347DF4D01C6B0DDC1AF7CA5361,2021-01-20 09:58:07.035079936,B,1,51,51,19310,0,N,N,N
RM,8D4855680E1580AA494216C43D92A5C3,2021-01-20 09:58:07.035186688,B,4,0,5,19315,0,N,N,N
RM,0869A0347DF4D01C6B0DDC1AF7CA5361,2021-01-20 09:58:07.035262976,B,3,51,51,19310,0,N,N,N
RM,8D4855680E1580AA494216C43D92A5C3,2021-01-20 09:58:07.035354624,B,4,0,5,19305,0,N,N,N
RM,E3EF043D243B168418B92B14BDA2E7BC,2021-01-20 09:58:08.535110400,B,1,51,51,19310,0,N,N,N
RM,8D4855680E1580AA494216C43D92A5C3,2021-01-20 09:58:08.535202048,B,4,0,5,19315,0,N,N,N
RM,E3EF043D243B168418B92B14BDA2E7BC,2021-01-20 09:58:08.535278336,B,3,51,51,19310,0,N,N,N
RM,8D4855680E1580AA494216C43D92A5C3,2021-01-20 09:58:08.535369984,B,4,0,5,19305,0,N,N,N
RM,AF10042982B25AA1C9C6DEE3A9FD8CDA,2021-01-20 09:58:10.035125760,B,1,51,51,19310,0,N,N,N
RM,8D4855680E1580AA494216C43D92A5C3,2021-01-20 09:58:10.035232512,B,4,0,5,19315,0,N,N,N
RM,AF10042982B25AA1C9C6DEE3A9FD8CDA,2021-01-20 09:58:10.035354624,B,3,51,51,19310,0,N,N,N
RM,8D4855680E1580AA494216C43D92A5C3,2021-01-20 09:58:10.035446272,B,4,0,5,19305,0,N,N,N
RM,EC54E7DAA5B70D27AA5571CB57A4DB9E,2021-01-20 09:58:11.535110400,B,1,50,50,19310,0,N,N,N
RM,8D4855680E1580AA494216C43D92A5C3,2021-01-20 09:58:11.535202048,B,4,0,5,19315,0,N,N,N
RM,EC54E7DAA5B70D27AA5571CB57A4DB9E,2021-01-20 09:58:11.535293696,B,3,50,50,19310,0,N,N,N
RM,8D4855680E1580AA494216C43D92A5C3,2021-01-20 09:58:11.535385088,B,4,0,5,19305,0,N,N,N
RM,B3B70D0C368D29DA92EAD70466FCE4E6,2021-01-20 09:58:13.785110528,B,1,51,51,19310,0,N,N,N
RM,8D4855680E1580AA494216C43D92A5C3,2021-01-20 09:58:13.785201920,B,4,0,5,19315,0,N,N,N
RM,B3B70D0C368D29DA92EAD70466FCE4E6,2021-01-20 09:58:13.785369856,B,3,51,51,19310,0,N,N,N
RM,8D4855680E1580AA494216C43D92A5C3,2021-01-20 09:58:13.785461504,B,4,0,5,19305,0,N,N,N
RM,6E89ACCBA1C0910E6C7C4D13A85A2283,2021-01-20 09:58:37.785110528,B,1,50,50,19310,0,N,N,N
RM,8D4855680E1580AA494216C43D92A5C3,2021-01-20 09:58:37.785201920,B,4,0,5,19315,0,N,N,N
RM,6E89ACCBA1C0910E6C7C4D13A85A2283,2021-01-20 09:58:37.785415680,B,3,50,50,19310,0,N,N,N
RM,8D4855680E1580AA494216C43D92A5C3,2021-01-20 09:58:37.785507328,B,4,0,5,19305,0,N,N,N
RM,E0CF69377EA44E81B8222AD5F6A34628,2021-01-20 09:58:47.681609984,B,4,0,452,18500,0,N,N,N
RM,91B53F666BDCFB29F858F5CA1B4EE8CA,2021-01-20 09:58:47.681686528,B,1,50,50,19310,0,N,N,N
RM,8D4855680E1580AA494216C43D92A5C3,2021-01-20 09:58:47.681793280,B,4,0,5,19315,0,N,N,N
RM,91B53F666BDCFB29F858F5CA1B4EE8CA,2021-01-20 09:58:47.681854208,B,3,50,50,19310,0,N,N,N
RM,8D4855680E1580AA494216C43D92A5C3,2021-01-20 09:58:47.681945856,B,4,0,5,19305,0,N,N,N
RM,CC903896442E9BC35508CD5C8256156E,2021-01-20 09:58:52.785095168,B,1,47,47,19310,0,N,N,N
RM,8D4855680E1580AA494216C43D92A5C3,2021-01-20 09:58:52.785186816,B,4,0,5,19315,0,N,N,N
RM,CC903896442E9BC35508CD5C8256156E,2021-01-20 09:58:52.785263104,B,3,47,47,19310,0,N,N,N
RM,8D4855680E1580AA494216C43D92A5C3,2021-01-20 09:58:52.785354496,B,4,0,5,19305,0,N,N,N
RM,F50EE42A46850999BD397C5D0A546ED4,2021-01-20 09:58:56.535079936,B,1,49,49,19310,0,N,N,N
RM,8D4855680E1580AA494216C43D92A5C3,2021-01-20 09:58:56.535171584,B,4,0,5,19315,0,N,N,N
RM,F50EE42A46850999BD397C5D0A546ED4,2021-01-20 09:58:56.535247872,B,3,49,49,19310,0,N,N,N
RM,8D4855680E1580AA494216C43D92A5C3,2021-01-20 09:58:56.535354624,B,4,0,5,19305,0,N,N,N
RM,7CB89DC3ABD58E869FFC9168E4877964,2021-01-20 09:59:05.535064576,B,1,50,50,19310,0,N,N,N
RM,7CB89DC3ABD58E869FFC9168E4877964,2021-01-20 09:59:05.535171584,B,3,50,50,19310,0,N,N,N
RM,8D4855680E1580AA494216C43D92A5C3,2021-01-20 09:59:05.905593856,B,4,0,5,19310,0,N,N,N
RM,8D4855680E1580AA494216C43D92A5C3,2021-01-20 09:59:06.014907904,B,4,0,5,19305,0,N,N,N
RM,80EF868798BB32F7F27E21351724B79F,2021-01-20 09:59:12.557479936,B,1,0,100,19450,0,N,N,N
RM,05244446959E123995336F7C77018E02,2021-01-20 09:59:12.557586688,B,1,50,50,19310,0,N,N,N
RM,8D4855680E1580AA494216C43D92A5C3,2021-01-20 09:59:12.557678336,B,4,0,5,19315,0,N,N,N
RM,05244446959E123995336F7C77018E02,2021-01-20 09:59:12.557754624,B,4,49,49,19320,0,N,N,N
RM,B70E2C4BE7248A9D103B200CA486582C,2021-01-20 09:59:12.557830912,S,1,52,52,19445,0,N,N,N
RM,8D4855680E1580AA494216C43D92A5C3,2021-01-20 09:59:12.557846016,B,4,0,5,19325,0,N,N,N
RM,05244446959E123995336F7C77018E02,2021-01-20 09:59:12.557922304,B,3,49,49,19320,0,N,N,N
RM,B70E2C4BE7248A9D103B200CA486582C,2021-01-20 09:59:12.557937664,S,3,52,52,19445,0,N,N,N
RM,8D4855680E1580AA494216C43D92A5C3,2021-01-20 09:59:12.557998592,B,4,0,5,19305,0,N,N,N
RM,8D4855680E1580AA494216C43D92A5C3,2021-01-20 09:59:12.558120704,B,4,0,5,19310,0,N,N,N
RM,8D4855680E1580AA494216C43D92A5C3,2021-01-20 09:59:12.558227456,B,4,0,5,19315,0,N,N,N
RM,8D4855680E1580AA494216C43D92A5C3,2021-01-20 09:59:12.558349568,B,4,0,5,19320,0,N,N,N
RM,8D4855680E1580AA494216C43D92A5C3,2021-01-20 09:59:12.558456320,B,4,0,5,19325,0,N,N,N
RM,8D4855680E1580AA494216C43D92A5C3,2021-01-20 09:59:12.558563328,B,4,0,5,19330,0,N,N,N
RM,8D4855680E1580AA494216C43D92A5C3,2021-01-20 09:59:12.558685184,B,4,0,5,19335,0,N,N,N
RM,8D4855680E1580AA494216C43D92A5C3,2021-01-20 09:59:12.558792192,B,4,0,5,19340,0,N,N,N
RM,8D4855680E1580AA494216C43D92A5C3,2021-01-20 09:59:12.558914304,B,4,0,5,19345,0,N,N,N
RM,8D4855680E1580AA494216C43D92A5C3,2021-01-20 09:59:12.559036160,B,4,0,5,19350,0,N,N,N
RM,8D4855680E1580AA494216C43D92A5C3,2021-01-20 09:59:12.559143168,B,4,0,5,19355,0,N,N,N
RM,8D4855680E1580AA494216C43D92A5C3,2021-01-20 09:59:12.559249920,B,4,0,5,19360,0,N,N,N
RM,8D4855680E1580AA494216C43D92A5C3,2021-01-20 09:59:12.559356672,B,4,0,5,19365,0,N,N,N
RM,8D4855680E1580AA494216C43D92A5C3,2021-01-20 09:59:12.559478784,B,4,0,5,19370,0,N,N,N
RM,8D4855680E1580AA494216C43D92A5C3,2021-01-20 09:59:12.559600896,B,4,0,5,19375,0,N,N,N
RM,8D4855680E1580AA494216C43D92A5C3,2021-01-20 09:59:12.559707648,B,4,0,5,19380,0,N,N,N
RM,8D4855680E1580AA494216C43D92A5C3,2021-01-20 09:59:12.559829760,B,4,0,5,19385,0,N,N,N
RM,8D4855680E1580AA494216C43D92A5C3,2021-01-20 09:59:12.559951872,B,4,0,5,19390,0,N,N,N
RM,8D4855680E1580AA494216C43D92A5C3,2021-01-20 09:59:12.560073728,B,4,0,5,19395,0,N,N,N
RM,8D4855680E1580AA494216C43D92A5C3,2021-01-20 09:59:12.560195840,B,4,0,5,19400,0,N,N,N
RM,BC53BBA3B87BA9DCB69E6E697FE84E2D,2021-01-20 09:59:13.785064704,S,1,22,22,19445,0,N,N,N
RM,780651ED1C75574CEEF9E8CABDECFBDA,2021-01-20 09:59:13.785140992,S,1,0,5,19400,0,N,N,Y
RM,732A07BAB5B8E9C9BFC255F194D9C097,2021-01-20 09:59:13.785232640,B,1,51,51,19305,0,N,N,N
RM,BC53BBA3B87BA9DCB69E6E697FE84E2D,2021-01-20 09:59:13.785247744,S,3,22,22,19445,0,N,N,N
RM,439327C277429198698F9E780F73B748,2021-01-20 09:59:13.785797120,B,1,0,5,19310,0,N,N,N
RM,732A07BAB5B8E9C9BFC255F194D9C097,2021-01-20 09:59:13.785873408,B,4,47,47,19315,0,N,N,N
RM,439327C277429198698F9E780F73B748,2021-01-20 09:59:13.785965056,B,4,0,5,19320,0,N,N,N
RM,732A07BAB5B8E9C9BFC255F194D9C097,2021-01-20 09:59:15.285095168,B,4,49,49,19325,0,N,N,N
RM,26C7B8A37E27D07AC2F2E8B21BAED58E,2021-01-20 09:59:15.285110528,S,1,50,50,19445,0,N,N,N
RM,439327C277429198698F9E780F73B748,2021-01-20 09:59:15.285201920,B,4,0,5,19330,0,N,N,N
RM,732A07BAB5B8E9C9BFC255F194D9C097,2021-01-20 09:59:15.285278208,B,3,49,49,19325,0,N,N,N
RM,26C7B8A37E27D07AC2F2E8B21BAED58E,2021-01-20 09:59:15.285354496,S,3,50,50,19445,0,N,N,N
RM,439327C277429198698F9E780F73B748,2021-01-20 09:59:15.285369856,B,4,0,5,19305,0,N,N,N
RM,8D5541C4E6BA3EC46DE5166EA51535F7,2021-01-20 09:59:15.285446144,B,1,52,52,19310,0,N,N,N
RM,439327C277429198698F9E780F73B748,2021-01-20 09:59:15.285476608,B,4,0,5,19310,0,N,N,N
RM,439327C277429198698F9E780F73B748,2021-01-20 09:59:15.285598720,B,4,0,5,19315,0,N,N,N
RM,8D5541C4E6BA3EC46DE5166EA51535F7,2021-01-20 09:59:15.285675008,B,4,50,50,19320,0,N,N,N
RM,439327C277429198698F9E780F73B748,2021-01-20 09:59:15.285705472,B,4,0,5,19320,0,N,N,N
RM,439327C277429198698F9E780F73B748,2021-01-20 09:59:15.285827584,B,4,0,5,19325,0,N,N,N
RM,8D5541C4E6BA3EC46DE5166EA51535F7,2021-01-20 09:59:15.285903872,B,3,50,50,19320,0,N,N,N
RM,439327C277429198698F9E780F73B748,2021-01-20 09:59:15.285934336,B,4,0,5,19330,0,N,N,N
RM,439327C277429198698F9E780F73B748,2021-01-20 09:59:15.286041344,B,4,0,5,19335,0,N,N,N
RM,439327C277429198698F9E780F73B748,2021-01-20 09:59:15.286163456,B,4,0,5,19340,0,N,N,N
RM,439327C277429198698F9E780F73B748,2021-01-20 09:59:15.286270208,B,4,0,5,19345,0,N,N,N
RM,439327C277429198698F9E780F73B748,2021-01-20 09:59:15.286376960,B,4,0,5,19350,0,N,N,N
RM,439327C277429198698F9E780F73B748,2021-01-20 09:59:15.286483712,B,4,0,5,19355,0,N,N,N
RM,439327C277429198698F9E780F73B748,2021-01-20 09:59:15.286590464,B,4,0,5,19360,0,N,N,N
RM,439327C277429198698F9E780F73B748,2021-01-20 09:59:15.286712576,B,4,0,5,19365,0,N,N,N
RM,439327C277429198698F9E780F73B748,2021-01-20 09:59:15.286819584,B,4,0,5,19370,0,N,N,N
RM,439327C277429198698F9E780F73B748,2021-01-20 09:59:15.286926336,B,4,0,5,19375,0,N,N,N
RM,439327C277429198698F9E780F73B748,2021-01-20 09:59:15.287033088,B,4,0,5,19380,0,N,N,N
RM,439327C277429198698F9E780F73B748,2021-01-20 09:59:15.287139840,B,4,0,5,19385,0,N,N,N
RM,439327C277429198698F9E780F73B748,2021-01-20 09:59:15.287246592,B,4,0,5,19390,0,N,N,N
RM,439327C277429198698F9E780F73B748,2021-01-20 09:59:15.287368704,B,4,0,5,19395,0,N,N,N
RM,439327C277429198698F9E780F73B748,2021-01-20 09:59:15.287475712,B,4,0,5,19400,0,N,N,N
RM,97A7B1123C01932052C01DF5BCCC3B18,2021-01-20 09:59:15.287552000,S,1,0,5,19400,0,N,N,Y
RM,7270DF98A99764FBBA33F0E8841F0C1E,2021-01-20 09:59:15.288177408,B,1,0,5,19305,0,N,N,N
RM,DAD96B72A0E64B8F006BBC2D5B2C405C,2021-01-20 09:59:16.785080064,B,1,50,50,19310,0,N,N,N
RM,7270DF98A99764FBBA33F0E8841F0C1E,2021-01-20 09:59:16.785171456,B,4,0,5,19315,0,N,N,N
RM,DAD96B72A0E64B8F006BBC2D5B2C405C,2021-01-20 09:59:16.785263104,B,4,52,52,19320,0,N,N,N
RM,7270DF98A99764FBBA33F0E8841F0C1E,2021-01-20 09:59:16.785339392,B,4,0,5,19325,0,N,N,N
RM,F35F0ED720366D5977E1008AC0332059,2021-01-20 09:59:16.785339392,S,1,49,49,19445,0,N,N,N
RM,DAD96B72A0E64B8F006BBC2D5B2C405C,2021-01-20 09:59:16.785415680,B,3,52,52,19320,0,N,N,N
RM,F35F0ED720366D5977E1008AC0332059,2021-01-20 09:59:16.785446144,S,3,49,49,19445,0,N,N,N
RM,7270DF98A99764FBBA33F0E8841F0C1E,2021-01-20 09:59:16.785491968,B,4,0,5,19305,0,N,N,N
RM,7270DF98A99764FBBA33F0E8841F0C1E,2021-01-20 09:59:16.785598720,B,4,0,5,19310,0,N,N,N
RM,7270DF98A99764FBBA33F0E8841F0C1E,2021-01-20 09:59:16.785705472,B,4,0,5,19315,0,N,N,N
RM,7270DF98A99764FBBA33F0E8841F0C1E,2021-01-20 09:59:16.785827584,B,4,0,5,19320,0,N,N,N
RM,7270DF98A99764FBBA33F0E8841F0C1E,2021-01-20 09:59:16.785934336,B,4,0,5,19325,0,N,N,N
RM,7270DF98A99764FBBA33F0E8841F0C1E,2021-01-20 09:59:16.786041344,B,4,0,5,19330,0,N,N,N
RM,7270DF98A99764FBBA33F0E8841F0C1E,2021-01-20 09:59:16.786148096,B,4,0,5,19335,0,N,N,N
RM,7270DF98A99764FBBA33F0E8841F0C1E,2021-01-20 09:59:16.786254848,B,4,0,5,19340,0,N,N,N
RM,7270DF98A99764FBBA33F0E8841F0C1E,2021-01-20 09:59:16.786361600,B,4,0,5,19345,0,N,N,N
RM,7270DF98A99764FBBA33F0E8841F0C1E,2021-01-20 09:59:16.786468608,B,4,0,5,19350,0,N,N,N
RM,7270DF98A99764FBBA33F0E8841F0C1E,2021-01-20 09:59:16.786575360,B,4,0,5,19355,0,N,N,N
RM,7270DF98A99764FBBA33F0E8841F0C1E,2021-01-20 09:59:16.786697472,B,4,0,5,19360,0,N,N,N
RM,7270DF98A99764FBBA33F0E8841F0C1E,2021-01-20 09:59:16.786788864,B,4,0,5,19365,0,N,N,N
RM,7270DF98A99764FBBA33F0E8841F0C1E,2021-01-20 09:59:16.786895872,B,4,0,5,19370,0,N,N,N
RM,7270DF98A99764FBBA33F0E8841F0C1E,2021-01-20 09:59:16.787002624,B,4,0,5,19375,0,N,N,N
RM,7270DF98A99764FBBA33F0E8841F0C1E,2021-01-20 09:59:16.787109376,B,4,0,5,19380,0,N,N,N
RM,7270DF98A99764FBBA33F0E8841F0C1E,2021-01-20 09:59:16.787216128,B,4,0,5,19385,0,N,N,N
RM,7270DF98A99764FBBA33F0E8841F0C1E,2021-01-20 09:59:16.787338240,B,4,0,5,19390,0,N,N,N
RM,7270DF98A99764FBBA33F0E8841F0C1E,2021-01-20 09:59:16.787429888,B,4,0,5,19395,0,N,N,N
RM,7270DF98A99764FBBA33F0E8841F0C1E,2021-01-20 09:59:16.787536640,B,4,0,5,19400,0,N,N,N
RM,7270DF98A99764FBBA33F0E8841F0C1E,2021-01-20 09:59:17.469711360,B,4,0,5,19305,0,N,N,N
RM,6E1F71F96DCBB8824315A621AFA468C5,2021-01-20 09:59:17.469802752,B,1,48,48,19310,0,N,N,N
RM,7270DF98A99764FBBA33F0E8841F0C1E,2021-01-20 09:59:17.469879040,B,4,0,5,19315,0,N,N,N
RM,6E1F71F96DCBB8824315A621AFA468C5,2021-01-20 09:59:17.469955328,B,4,51,51,19320,0,N,N,N
RM,7270DF98A99764FBBA33F0E8841F0C1E,2021-01-20 09:59:17.470031616,B,4,0,5,19325,0,N,N,N
RM,83D393D70CD7085F2D87B0C16345EE35,2021-01-20 09:59:17.470031616,S,1,48,48,19445,0,N,N,N
RM,6E1F71F96DCBB8824315A621AFA468C5,2021-01-20 09:59:17.470184448,B,3,51,51,19320,0,N,N,N
RM,83D393D70CD7085F2D87B0C16345EE35,2021-01-20 09:59:17.470260736,S,3,48,48,19445,0,N,N,N
RM,7270DF98A99764FBBA33F0E8841F0C1E,2021-01-20 09:59:17.470275840,B,4,0,5,19305,0,N,N,N
RM,7270DF98A99764FBBA33F0E8841F0C1E,2021-01-20 09:59:17.470367488,B,4,0,5,19310,0,N,N,N
RM,7270DF98A99764FBBA33F0E8841F0C1E,2021-01-20 09:59:17.470474240,B,4,0,5,19315,0,N,N,N
RM,7270DF98A99764FBBA33F0E8841F0C1E,2021-01-20 09:59:17.470580992,B,4,0,5,19320,0,N,N,N
RM,7270DF98A99764FBBA33F0E8841F0C1E,2021-01-20 09:59:17.470687744,B,4,0,5,19325,0,N,N,N
RM,7270DF98A99764FBBA33F0E8841F0C1E,2021-01-20 09:59:17.470794752,B,4,0,5,19330,0,N,N,N
RM,7270DF98A99764FBBA33F0E8841F0C1E,2021-01-20 09:59:17.470901504,B,4,0,5,19335,0,N,N,N
RM,7270DF98A99764FBBA33F0E8841F0C1E,2021-01-20 09:59:17.471008256,B,4,0,5,19340,0,N,N,N
RM,7270DF98A99764FBBA33F0E8841F0C1E,2021-01-20 09:59:17.471115008,B,4,0,5,19345,0,N,N,N
RM,7270DF98A99764FBBA33F0E8841F0C1E,2021-01-20 09:59:17.471222016,B,4,0,5,19350,0,N,N,N
RM,7270DF98A99764FBBA33F0E8841F0C1E,2021-01-20 09:59:17.471328768,B,4,0,5,19355,0,N,N,N
RM,7270DF98A99764FBBA33F0E8841F0C1E,2021-01-20 09:59:17.471435520,B,4,0,5,19360,0,N,N,N
RM,7270DF98A99764FBBA33F0E8841F0C1E,2021-01-20 09:59:17.471542272,B,4,0,5,19365,0,N,N,N
RM,7270DF98A99764FBBA33F0E8841F0C1E,2021-01-20 09:59:17.471649280,B,4,0,5,19370,0,N,N,N
RM,7270DF98A99764FBBA33F0E8841F0C1E,2021-01-20 09:59:17.471756032,B,4,0,5,19375,0,N,N,N
RM,7270DF98A99764FBBA33F0E8841F0C1E,2021-01-20 09:59:17.471847424,B,4,0,5,19380,0,N,N,N
RM,7270DF98A99764FBBA33F0E8841F0C1E,2021-01-20 09:59:17.471954432,B,4,0,5,19385,0,N,N,N
RM,7270DF98A99764FBBA33F0E8841F0C1E,2021-01-20 09:59:17.472076544,B,4,0,5,19390,0,N,N,N
RM,7270DF98A99764FBBA33F0E8841F0C1E,2021-01-20 09:59:17.472183296,B,4,0,5,19395,0,N,N,N
RM,7270DF98A99764FBBA33F0E8841F0C1E,2021-01-20 09:59:17.472290048,B,4,0,5,19400,0,N,N,N
RM,5B0B456A26D5A25E805E46B2482BAC04,2021-01-20 09:59:18.285049344,S,1,20,20,19445,0,N,N,N
RM,7898BEAAEF401DBA0691330BB46296A5,2021-01-20 09:59:18.285125632,S,1,0,5,19400,0,N,N,Y
RM,743B23B4FF9A2F8339C122CB83EC70A2,2021-01-20 09:59:18.285217280,B,1,51,51,19305,0,N,N,N
RM,5B0B456A26D5A25E805E46B2482BAC04,2021-01-20 09:59:18.285247744,S,3,20,20,19445,0,N,N,N
RM,87D8C03C0C43DD327F7AF6BC24449B93,2021-01-20 09:59:18.285842944,B,1,0,5,19310,0,N,N,N
RM,743B23B4FF9A2F8339C122CB83EC70A2,2021-01-20 09:59:18.286209024,B,4,47,47,19315,0,N,N,N
RM,87D8C03C0C43DD327F7AF6BC24449B93,2021-01-20 09:59:18.286300672,B,4,0,5,19320,0,N,N,N
RM,743B23B4FF9A2F8339C122CB83EC70A2,2021-01-20 09:59:19.785110528,B,3,47,47,19315,0,N,N,N
RM,C2A7E6474AA287B0557B690DDF8871BA,2021-01-20 09:59:19.785110528,S,1,48,48,19445,0,N,N,N
RM,87D8C03C0C43DD327F7AF6BC24449B93,2021-01-20 09:59:19.785201920,B,4,0,5,19305,0,N,N,N
RM,C2A7E6474AA287B0557B690DDF8871BA,2021-01-20 09:59:19.785232640,S,3,48,48,19445,0,N,N,N
RM,D702F0BBB58BE6996A4A9056783585EF,2021-01-20 09:59:19.785278208,B,1,48,48,19310,0,N,N,N
RM,87D8C03C0C43DD327F7AF6BC24449B93,2021-01-20 09:59:19.788787968,B,4,0,5,19315,0,N,N,N
RM,D702F0BBB58BE6996A4A9056783585EF,2021-01-20 09:59:19.788864256,B,3,48,48,19310,0,N,N,N
RM,87D8C03C0C43DD327F7AF6BC24449B93,2021-01-20 09:59:19.788909824,B,4,0,5,19320,0,N,N,N
RM,87D8C03C0C43DD327F7AF6BC24449B93,2021-01-20 09:59:19.789016832,B,4,0,5,19325,0,N,N,N
RM,87D8C03C0C43DD327F7AF6BC24449B93,2021-01-20 09:59:19.789138688,B,4,0,5,19330,0,N,N,N
RM,87D8C03C0C43DD327F7AF6BC24449B93,2021-01-20 09:59:19.789245696,B,4,0,5,19335,0,N,N,N
RM,87D8C03C0C43DD327F7AF6BC24449B93,2021-01-20 09:59:19.789352448,B,4,0,5,19340,0,N,N,N
RM,87D8C03C0C43DD327F7AF6BC24449B93,2021-01-20 09:59:19.789459200,B,4,0,5,19345,0,N,N,N
RM,87D8C03C0C43DD327F7AF6BC24449B93,2021-01-20 09:59:19.789565952,B,4,0,5,19350,0,N,N,N
RM,87D8C03C0C43DD327F7AF6BC24449B93,2021-01-20 09:59:19.789688064,B,4,0,5,19355,0,N,N,N
RM,87D8C03C0C43DD327F7AF6BC24449B93,2021-01-20 09:59:19.789794816,B,4,0,5,19360,0,N,N,N
